id,speaker,start_time,end_time,text,emotion
Ses04M_script02_2_M041,M,346.66,353.3225,"Shh.  If we're very quiet, the fish might come.",hap
Ses04M_script02_2_F037,F,352.9662,354.3916,Or not.,xxx
Ses04M_script02_2_M042,M,354.1688,355.6388,Or not.,xxx
Ses04M_script03_1_M000,M,7.42,9.32,Good God.,fea
Ses04M_script03_1_F000,F,8.88,10.21,Do you think it's them?,xxx
Ses04M_script03_1_M001,M,9.86,10.91,I wonder.,fea
Ses04M_script03_1_F001,F,10.58,13.54,"Nobody knows we're here, except Freda and she wouldn't ring up.",fea
Ses04M_script03_1_M002,M,13.15,14.69,"It must be them, then.",fea
Ses04M_script03_1_F002,F,14.29,16.28,What are we to do?,fea
Ses04M_script03_1_M003,M,15.7076,19.15,"We'll be alright, darling.  Whatever happens, aren't we?",neu
Ses04M_script03_1_F003,F,18.55,21.47,Now and always sweet.,xxx
Ses04M_script03_1_M004,M,20.7,22.87,"I don't care, then.",exc
Ses04M_script03_1_F004,F,22.39,25.26,It was bound to come sooner or later.,xxx
Ses04M_script03_1_M005,M,24.49,28.97,"Hello, hello.  What?  Wrong number.",xxx
Ses04M_script03_1_F005,F,28.57,31.82,"Oh, it sent shivers up my spine.",exc
Ses04M_script03_1_M006,M,31.27,34.02,What shall we do if they suddenly walk in on us?,exc
Ses04M_script03_1_F006,F,33.54,35.39,Behave exquisitely.,exc
Ses04M_script03_1_M007,M,34.97,37.45,With the mo- with the most perfect poise?,exc
Ses04M_script03_1_F007,F,37.12,40.04,Certainly.  I shall probably do a court curtsey.,exc
Ses04M_script03_1_M008,M,39.56,44.22,"Ah.  Things that ought to matter dreadfully don't matter when one's happy, do they?",xxx
Ses04M_script03_1_F008,F,43.75,47.0,But what's so horrible is that one can't stay happy.,exc
Ses04M_script03_1_M009,M,46.56,48.46,"Don't say that, darling.",xxx
Ses04M_script03_1_F009,F,47.95,50.95,It's true.  The whole business is a very poor joke.,exc
Ses04M_script03_1_M010,M,50.43,54.1,"Meaning that sacred and beautiful thing, love?",neu
Ses04M_script03_1_F010,F,53.67,56.37,"Yes, meaning just that.",xxx
Ses04M_script03_1_M011,M,56.58,64.44,"What does it all mean?  That's what I ask myself in my ceaseless quest for ultimate truth.  Dear God, what does it all mean?",xxx
Ses04M_script03_1_F011,F,63.82,66.9514,Don't laugh at me.  I'm serious.,xxx
Ses04M_script03_1_M012,M,66.55,69.83,"You mustn't be serious, my dear.  That's just what they want.",neu
Ses04M_script03_1_F012,F,69.42,70.74,Who's they?,exc
Ses04M_script03_1_M013,M,70.26,84.45,All the futile moralists who try to make life unbearable.  Laugh at them.  Be flippant.  Laugh at everything.  All their sacred shibboleths.  Flippancy brings out the acid- acid in their damn sweetness and light.,ang
Ses04M_script03_1_F013,F,83.89,87.42,"If I laugh at everything, I must laugh at us, too.",neu
Ses04M_script03_1_M014,M,86.92,90.86,Certainly you must.  We're figures of fun alright.,xxx
Ses04M_script03_1_F014,F,90.2854,95.44,"How long will it last, this ludicrous and overbearing love of ours?",exc
Ses04M_script03_1_M015,M,94.94,97.3231,Who knows.,xxx
Ses04M_script03_1_F015,F,96.94,100.1596,Shall we always want to bicker and fight?,exc
Ses04M_script03_1_M016,M,99.5976,103.11,No.  That fire will fade along with our passion.,sad
Ses04M_script03_1_F016,F,102.74,105.44,"Oh, dear.  Should we like that.",xxx
Ses04M_script03_1_M017,M,104.9227,108.22,It all depends on how well we've played.,xxx
Ses04M_script03_1_F017,F,107.49,111.34,"What happens if one of us dies?  Does the one that's left, still laugh?",exc
Ses04M_script03_1_M018,M,110.87,113.52,"Yes.  Yes, with all his might.",xxx
Ses04M_script03_1_F018,F,113.0,115.28,"Well that's serious enough, isn't it?",exc
Ses04M_script03_1_M019,M,114.81,122.22,"No, no, it isn't.  Death's very laughable; such a cunning little mystery, all done with mirrors.",xxx
Ses04M_script03_1_F019,F,121.58,124.42,"Darling, I believe you're talking nonsense.",xxx
Ses04M_script03_1_M020,M,123.46,139.1477,"So is everyone else in the long run.  Let's be superficial and pity the poor philosophers.  Let's blow trumpets and squeakers and- and enjoy the party as much as we can, like very small, quite idiotic little school children.",xxx
Ses04M_script03_1_M021,M,139.1744,147.1219,"Let's savor the delight of the moment.  Come and kiss me, darling, before your body rots and worms pop in and out of your eye sockets.",exc
Ses04M_script03_1_F020,F,147.0951,149.5837,"Elliot, worms don't pop.",xxx
Ses04M_script03_1_M022,M,148.8345,163.63,"I don't mind what you do, see?  You can paint yourself bright green all over and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word as long as you love me best.",xxx
Ses04M_script03_1_F021,F,162.9098,171.5798,"Thank you, dear.  The same applies to you, except that if I catch you so much as looking at another woman, I will kill you.",exc
Ses04M_script03_1_M023,M,170.777,173.97,Do you remember that awful scene we had in Venice?,xxx
Ses04M_script03_1_F022,F,173.64,175.61,Which particular one?,exc
Ses04M_script03_1_M024,M,175.04,179.35,The one when you bought that little painted wooded snake and put it on my bed?,xxx
Ses04M_script03_1_F023,F,178.7,183.8,"Oh, Charles; that was his name, Charles.  Oh, he did wriggle so beautifully.",exc
Ses04M_script03_1_M025,M,183.3,185.21,Horrible thing.  I hated it.,ang
Ses04M_script03_1_F024,F,184.54,190.15,I know you did.  You threw it out of the window into the Grand Canal.  I don't think I'll ever forgive you for that.,exc
Ses04M_script03_1_M026,M,189.56,191.54,How long did that row last?,xxx
Ses04M_script03_1_F025,F,191.06,193.6,It went on intermittently for days.,exc
Ses04M_script03_1_M027,M,193.1,198.21,The worst one was in Cannes when your curling irons burnt holes in my dressing gown.,xxx
Ses04M_script03_1_F026,F,197.53,201.52,"It burnt my comb, too, and all the towels in the bathroom.",exc
Ses04M_script03_1_M028,M,201.3627,203.34,Line?,neu
Ses04M_script03_1_M029,M,203.4,205.5,How -- that was a rouser wasn't it?,exc
Ses04M_script03_1_F027,F,204.99,207.75,That was the first time you ever hit me.,exc
Ses04M_script03_1_M030,M,207.1,209.23,I didn't hit you very hard.,xxx
Ses04M_script03_1_F028,F,208.6,215.23,"The manager came in and found is rolling about on the floor, biting and scratching like panthers.  Oh, dear.",exc
Ses04M_script03_1_M031,M,214.7,219.05,"Ah, I shall never forget his face.",xxx
Ses04M_script03_1_F029,F,218.31,222.65,"How ridiculous. How utterly, utterly ridiculous.",exc
Ses04M_script03_1_M032,M,222.07,225.37,Yes.  We were very much younger then.,xxx
Ses04M_script03_1_F030,F,225.08,227.4261,And very much sillier.,exc
Ses04M_script03_1_M033,M,226.9,231.71,"As a matter of fact, the real cause of that row was Peter Burden.",neu
Ses04M_script03_2_M000,M,9.31,12.2248,"That was a rouser, wasn't it?",xxx
Ses04M_script03_2_F000,F,12.1431,14.74,That was the first time you ever hit me.,ang
Ses04M_script03_2_M001,M,14.12,16.17,I didn't hit you very hard.,neu
Ses04M_script03_2_F001,F,15.75,22.067,"The manager came in and found us rolling about on the floor, biting and scratching like panthers.  Oh, dear.",hap
Ses04M_script03_2_M002,M,21.6,24.44,I shall never forget his face.,xxx
Ses04M_script03_2_F002,F,23.38,27.23,"How ridiculous.  How utterly, utterly ridiculous.",hap
Ses04M_script03_2_M003,M,26.46,28.11,We were very much younger then.,xxx
Ses04M_script03_2_F003,F,27.65,29.89,And very much sillier.,hap
Ses04M_script03_2_M004,M,29.37,32.64,"As a matter of fact, the real cause of that row was Peter Burden.",fru
Ses04M_script03_2_F004,F,32.21,34.18,You knew there was nothing in that.,xxx
Ses04M_script03_2_M005,M,33.82,36.97,I knew nothing of the sort.  You took presents from him.,fru
Ses04M_script03_2_F005,F,36.47,39.2,Presents?  A trivial little brooch.,xxx
Ses04M_script03_2_M006,M,38.7,42.9,"I remember it well, bristling with diamonds in the worst possible taste.",xxx
Ses04M_script03_2_F006,F,42.26,46.67,Not at all.  It was very pretty.  I still have it and I wear it often.,exc
Ses04M_script03_2_M007,M,46.07,49.23,You went out of your way to torture me over Peter Burden.,fru
Ses04M_script03_2_F007,F,48.47,52.4,I did not.  You made the whole thing up in your jealous imagination.,xxx
Ses04M_script03_2_M008,M,51.9,55.17,"You must admit that he was in love with you, wasn't he?",ang
Ses04M_script03_2_F008,F,54.74,58.56,"Just a little, perhaps, nothing serious.",hap
Ses04M_script03_2_M009,M,60.02,61.2951,Line?,neu
Ses04M_script03_2_F009,F,61.01,62.04,Let him kiss you.,neu
Ses04M_script03_2_M010,M,61.73,63.89,You let him kiss you.  You said you did.,ang
Ses04M_script03_2_F010,F,63.32,65.0737,What of it?,ang
Ses04M_script03_2_M011,M,64.3898,66.47,What of it?,ang
Ses04M_script03_2_F011,F,65.99,70.18,It gave him a lot of pleasure and it didn't hurt me.,xxx
Ses04M_script03_2_M012,M,69.58,71.41,What about me?,ang
Ses04M_script03_2_F012,F,70.89,74.8193,"If you hadn't been so nosey, you never would have known a thing about it.",fru
Ses04M_script03_2_M013,M,74.3577,77.1,"That's a nice point of view, I must say.",ang
Ses04M_script03_2_F013,F,75.92,78.74,"Oh, dear.  I'm bored with this conversation.",fru
Ses04M_script03_2_M014,M,77.75,80.5642,So am I; bored stiff.,ang
Ses04M_script03_2_M015,M,80.6325,82.74,You want some brandy?,xxx
Ses04M_script03_2_F014,F,82.03,83.9324,"No, thanks.",ang
Ses04M_script03_2_M016,M,83.4879,86.19,"I'll have a little myself, I think.",fru
Ses04M_script03_2_F015,F,85.69,90.08,I don't see why you want it.  You've already had two glasses.,fru
Ses04M_script03_2_M017,M,89.84,93.89,"No particular reason.  Anyhow, they were very small ones.",fru
Ses04M_script03_2_F016,F,93.46,98.23,It seems so silly to go on and on and on with such a thing.,fru
Ses04M_script03_2_M018,M,97.66,104.6,You can hardly call three liquor glasses in a whole evening going on and on and on.,fru
Ses04M_script03_2_F017,F,104.05,107.0655,It's become a habit with you.,ang
Ses04M_script03_2_M019,M,106.26,111.34,You needn't be so grand just because you don't happen to want any at the moment.,fru
Ses04M_script03_2_F018,F,110.55,112.43,"Oh, don't be so stupid.",fru
Ses04M_script03_2_M020,M,112.02,113.62,"Really, Amanda",ang
Ses04M_script03_2_F019,F,112.86,114.4688,What?,ang
Ses04M_script03_2_M021,M,113.9046,116.14,Nothing.,ang
Ses04M_script03_2_M022,M,117.81,120.42,"Going out somewhere, my dear?",ang
Ses04M_script03_2_F020,F,119.98,123.14,"No, just making myself fascinating for you",fru
Ses04M_script03_2_M023,M,122.26,126.08,Oh.  That reply has broken my heart.,fru
Ses04M_script03_2_F021,F,125.57,130.63,"The woman's job is to allure the man.  Watch me a minute, will you?",xxx
Ses04M_script03_2_M024,M,129.84,132.55,"As a matter of fact, that's perfectly true.",ang
Ses04M_script03_2_F022,F,131.57,133.22,"Oh, no, it isn't.",ang
Ses04M_script03_2_M025,M,132.59,133.93,"Yes, it is.",ang
Ses04M_script03_2_F023,F,133.34,135.67,"Oh, be quiet.",ang
Ses04M_script03_2_M026,M,136.4393,138.02,Line?,neu
Ses04M_script03_2_F024,F,139.78,141.2266,It's a pity you didn't- It's a pity you didn't have more brandy.,neu
Ses04M_script03_2_M027,M,140.93,145.08,It's a pity you didn't have any more brandy.  It might have made you a little less disagreeable.,ang
Ses04M_script03_2_F025,F,144.56,148.48,It doesn't seem to have worked such wonders with you.,fru
Ses04M_script03_2_M028,M,149.64,151.79,Line?,neu
Ses04M_script03_2_M029,M,151.83,155.36,"Snap.  Oh, snap, snap, snap, like a little adder.",ang
Ses04M_script03_2_F026,F,154.87,157.44,"Adders don't snap, they sting.",ang
Ses04M_script03_2_M030,M,157.03,161.43,"They -- nonsense, they have a little bag of venom behind their fangs and they snap.",ang
Ses04M_script03_2_F027,F,160.72,162.2,They sting.,fru
Ses04M_script03_2_M031,M,161.49,162.75,They snap.,ang
Ses04M_script03_2_F028,F,162.26,168.53,I don't care.  Do you understand?  I don't care.  I don't mind if they bark and roll about like hoops.,ang
Ses04M_script03_2_M032,M,168.55,171.55,Did you see much of Peter Burden after our divorce?,xxx
Ses04M_script03_2_F029,F,171.25,173.849,"Yes, I did, quite a lot.",ang
Ses04M_script03_2_M033,M,173.44,176.83,"I suppose you let him kiss you a good deal more then, hmm?",ang
Ses04M_script03_2_F030,F,175.84,178.69,Mind your own business.,ang
Ses04M_script03_2_M034,M,180.04,184.2,You must have had a riotous time.,ang
Ses04M_script03_2_M035,M,186.05,191.63,"No restraint at all, very enjoyable.  You never had much anyhow.",ang
Ses04M_script03_2_F031,F,191.15,195.16,You're quite insufferable.  I expected it's because you're drunk.,ang
Ses04M_script03_2_M036,M,194.73,196.53,I'm not in the least drunk.,ang
Ses04M_script03_2_F032,F,196.01,197.95,You always had a weak head.,ang
Ses04M_script03_2_M037,M,197.36,207.1039,I think I mentioned once before that I've only had three minute liquor glasses of brandy this whole evening.  That's hardly enough to get a child of two drunk.,fru
Ses04M_script03_2_F033,F,206.71,212.1477,"On the contrary, a child of two could get violently drunk on only one glass of brandy.",ang
Ses04M_script03_2_M038,M,211.5664,217.03,Very interesting.  And how about a child of four and a child of six and a child of nine?,ang
Ses04M_script03_2_F034,F,216.7,218.66,"Oh, shut up.",ang
Ses04M_script03_2_M039,M,219.94,225.69,"We might get up a splendid little- a splendid little debate about this, you know, intemperate tots.",xxx
Ses04M_script03_2_F035,F,224.92,228.29,"Not very funny, dear.  You'd better have some more brandy.",ang
Ses04M_script03_2_M040,M,227.36,229.96,Very good idea.  I will,ang
Ses04M_script03_2_M041,M,230.5277,233.24,You better turn that off I think.,ang
Ses04M_script03_2_F036,F,232.75,235.0415,Why?,ang
Ses04M_script03_2_M042,M,234.3918,238.46,It's late and the people upstairs will get annoyed.,xxx
Ses04M_script03_2_F037,F,238.12,242.2,There aren't any people upstairs.  It's a photographer's studio.,ang
Ses04M_script03_2_M043,M,241.6583,244.74,"There are people downstairs, I suppose",ang
Ses04M_script03_2_F038,F,243.9,246.62,They're away in Tunis.,xxx
Ses04M_script03_2_M044,M,246.73,249.95,This is no time of year for Tunis.,xxx
Ses04M_script03_2_F039,F,249.36,252.1562,"Turn it on again, please.",ang
Ses04M_script03_2_M045,M,251.7117,253.74,I will do no such thing.,xxx
Ses04M_script03_2_F040,F,253.27,257.25,"Very well, if you insist on being boorish and idiotic.",ang
Ses04M_script03_2_M046,M,256.91,259.11,Turn it off.  It's driving me mad.,ang
Ses04M_script03_2_F041,F,258.71,261.9019,Go away.  Go away.  I hate you.,ang
Ses04M_script03_2_M047,M,261.3,263.54,Turn it off.,ang
Ses04M_script03_2_F042,F,263.25,268.4503,You are far too temperamental.  Try to control yourself.,ang
Ses04M_script03_2_F043,F,269.12,270.9465,We swapped. Listen.,neu
Ses04M_script03_2_M048,M,270.8098,272.0237,Listen--,ang
Ses04M_script03_2_F044,F,271.8356,276.57,"Listen, indeed.  I am sick and tired of listening to you, you damn sadistic bully.",ang
Ses04M_script03_2_M049,M,276.14,278.8,"You're a vile tempered, loosed living",ang
Ses04M_script03_2_F045,F,278.33,279.09,Stop.,ang
Ses04M_script03_2_M050,M,278.84,284.04,wicked little beast. And I- I hope I never see you again as long as live.,ang
Ses04M_script03_2_F046,F,279.12,284.3,Stop.  I hate you.  Do you hear me? You're conceited and overbearing and utterly impossible.,ang
Ses04M_script03_2_F047,F,284.33,288.18,"This is the end.  Do you understand, the end?  Finally and forever.",ang
Ses04M_script03_2_M051,M,287.38,289.16,You're not going like this.,ang
