utterance_id,text,label
Ses05M_impro08_M009,"Okay.  Is it being- Is it being compressed between anything by any chance?  Because sometimes your connection can be you know, disrupted by, you know, the cable being squished.",neutral
Ses05M_impro08_M010,"Yeah. That can be- That can create a bad connection.  And it won't always be a bad connection, but it will be bad off and on.",neutral
Ses05M_impro08_M011,"Yeah, well, absolutely.  What we can -- let's just go ahead and just do a basic diagnostic of your system first off, okay.  Can you go down to your start button?",neutral
Ses05M_impro08_M012,"Okay, And uh- go ahead and click on run.",neutral
Ses05M_impro08_M013,Okay.  We're gonna get your -- a little black box is going to come up.  Do you see that?,neutral
Ses05M_impro08_M014,"Okay Uh- You've got your C calling, go ahead and type in directory list.",neutral
Ses05M_impro08_M015,And hit enter.,neutral
Ses05M_impro08_M016,Okay?  Can you tell me what that says?,neutral
Ses05M_impro08_M017,"Okay Okay, And Um- letters and numbers and stuff.  Uh- Can you - Can you just type in IP address search? And hit enter.",neutral
Ses05M_impro08_M018,Okay?  Does it list your IP address there?,neutral
Ses05M_impro08_M019,"It's set to zeros.  Okay, maybe that's our problem.  That could very well be our problem there.  Somehow you've lost your IP address.  I'm not sure why that would happen every week.  It could be a cycling issue, something like that.  But let's go ahead and type your IP address in again.",neutral
Ses05M_impro08_M020,"Well, if it does happen again, let me give you my direct number and you can call me.  Actually, I'll give you my cell number. Um- It's --",neutral
Ses05M_impro08_M021,"Of course.  we seriously- Yeah, I mean, obviously you've worked- you know -- I don't want to hassle you anymore.",neutral
Ses05M_impro08_M022,I completely understand.,neutral
Ses05M_impro08_M023,Absolutely. And I just don't want that to happen to you anymore.,neutral
Ses05M_impro08_M024,Absolutely.  It's a new service we are offering.,neutral
Ses05M_impro08_M025,Uh huh Uh huh We want you to be happy.  You're our customer.  You're the most important thing. Okay?,neutral
Ses05M_impro08_M026,"Great.  Well, that makes me very happy.  That makes us all happy here at D.S.L. Extreme.  Is there anything else I can help you with?",happy
Ses05M_impro08_M027,All right.  You have a wonderful day.  Call us anytime.,neutral
Ses05M_impro08_M028,"All right.  Bye, bye.",happy
Ses05M_script01_1_F000,What's he going to say?  Maybe we should tell him before he sees it.,sad
Ses05M_script01_1_F001,When?  I was the first one up.  He was still in bed.  How could he have seen it?,sad
Ses05M_script01_1_F004,Did you talk to him?,sad
Ses05M_script01_1_F005,He cried hard?,sad
Ses05M_script01_1_F014,"The trouble is the God damn newspapers.  I mean every every week a kid turns up, missing like longer than Larry.",angry
Ses05M_script01_1_F018,"Well, what do you want me to do?  You're old enough to make- to know your own mind.",angry
Ses05M_script01_1_F021,"I ignore what I got to ignore.  I mean, the girl is Larry's girl.",angry
Ses05M_script01_1_F022,"From your father's point of view he's not dead and she's still his girl.  Now, you can go on from there if you know where to go, Chris, but I don't know.  So what can I do for you?",angry
Ses05M_script01_1_F023,"Well, you're a considerate fella, there's nothing wrong in that",neutral
Ses05M_script01_1_F024,Have you asked Annie yet?,neutral
Ses05M_script01_1_F025,"Well, what if she feels like your father?  And how do you know she will marry you?",neutral
Ses05M_script01_1_F026,"Well, the trouble is you never saw enough women.",neutral
Ses05M_script01_1_F032,Are you crazy?,angry
Ses05M_script01_1_F035,"All right.  But don't think like that.  Because what the hell did we work for, Chris?  I mean, this whole thing, it's all for you.",angry
Ses05M_script01_1_F036,Just don't think that way.  Do you hear me?,angry
Ses05M_script01_1_M004,No.  I figured it was best to leave him alone.,sad
Ses05M_script01_1_M011,"Why should he dream about him, walking around looking for him at night?  Do we contradict him?  Do we say straight out that we don't have any hope anymore, that we haven't had any hope for years now?",angry
Ses05M_script01_1_M013,For Gods sake!  Three years!  Nobody comes back after three years.  That's insane!,angry
Ses05M_script01_1_M016,You know.,neutral
Ses05M_script01_1_M017,I'm going to ask her to marry me.,neutral
Ses05M_script01_1_M020,"Oh, so it isn't just my business?",angry
Ses05M_script01_1_M021,You infuriate me sometimes.  Do you know that?  God.,angry
Ses05M_script01_1_M022,"Isn't it your business, too, if dad -- if I tell dad and he throws a fit about it?  I mean, you have such a talent for ignoring things.",angry
Ses05M_script01_1_M023,She is not Larry's girl!,angry
Ses05M_script01_1_M025,To hell with that!,angry
Ses05M_script01_1_M028,So what?  I'm not fast with women.,angry
Ses05M_script01_1_M032,"I've given it three years of thought.  I hoped that if I'd waited, dad would have forgotten about it by now.  And we could have like a normal wedding and everybody happy.",angry
Ses05M_script01_1_M033,"But if that can't happen, I'll just have to get out.",angry
Ses05M_script01_1_M034,"I'll get out.  I'll go get married and live someplace else.  I don't know, maybe New York.",angry
Ses05M_script01_1_M035,I have been a good son for too long.  A good sucker.  I'm through with it.,angry
Ses05M_script01_1_M036,"Yes.  On this, I would.",angry
Ses05M_script01_1_M037,"Well, you help me stay here.",angry
Ses05M_script01_1b_F000,What's he going to say?  Maybe we ought to tell him before he sees it.,sad
Ses05M_script01_1b_F022,Have you asked Annie yet?,neutral
Ses05M_script01_1b_F023,"Well, how do you know she'll marry you?  Maybe she feels like your father does.",neutral
Ses05M_script01_1b_F024,The trouble is you don't see enough women.  You never did.,neutral
Ses05M_script01_1b_F026,"Well, that's a good reason.  But it don't mean a thing. I mean, You haven't seen her since you went to war.  It's been five years.",neutral
Ses05M_script01_1b_F028,"Now, what's going to happen to your father, do you know?  I don't.",sad
Ses05M_script01_1b_F031,Are you crazy?,angry
Ses05M_script01_1b_F033,Must you be inspired?,angry
Ses05M_script01_1b_F034,You don't want to think like that.,angry
Ses05M_script01_1b_M001,He was out here when it broke.,sad
Ses05M_script01_1b_M002,About four this morning.  I heard it crack and I looked out the window and he was standing right there when it cracked.,sad
Ses05M_script01_1b_M003,"I don't know.  But after he saw it, he ran back into the house and started crying in the kitchen.",sad
Ses05M_script01_1b_M004,No.  I figured it was best to leave him alone.,sad
Ses05M_script01_1b_M005,"Yes, yes he is.  I don't know the meaning in it.  But I know one thing, mom, we made a terrible mistake with Dad.",sad
Ses05M_script01_1b_M019,"Isn't it your business, too, if I tell dad and he throws a fit about it?  You have such a talent for ignoring things.",angry
Ses05M_script01_1b_M020,She's not Larry's girl.,angry
Ses05M_script01_1b_M022,what to hell with that!,angry
Ses05M_script01_1b_M031,"I've given it three years of thought.  I had hoped if I waited, dad would've forgotten him by now and we could have a- a regular wedding and everybody happy.",angry
Ses05M_script01_1b_M032,But if that can't happen then I'll just get out.,angry
Ses05M_script01_1b_M033,"I'll get out.  I'll go get married someplace else, I- I'll live someplace else, maybe New York.",angry
Ses05M_script01_1b_M035,The business?  The business doesn't inspire me.,angry
Ses05M_script01_1b_M036,"Yeah, I'd like one hour a day.  If I have to grub for money all day long, I'd like to go home to something beautiful.  I'd like a family.  I'd like some kids.",angry
Ses05M_script01_1b_M040,"Well, I am thinking like that.",angry
Ses05M_script01_1b_M041,"No, you don't.  I'm a pretty tough guy.",angry
Ses05M_script01_2_F002,Nobody comes seven hundred miles just to see.,neutral
Ses05M_script01_2_F004,He's got that about it.,neutral
Ses05M_script01_2_F005,"What's going on here, Joe?",angry
Ses05M_script01_2_F015,You above all have got to believe.,angry
Ses05M_script01_2_F017,I can't help it.,angry
Ses05M_script01_2_M000,Why does that bother you?,neutral
Ses05M_script01_2_M001,"Well, maybe maybe he just wanted to see her again.",neutral
Ses05M_script01_2_M003,Why do you think he's even thinking that?,neutral
Ses05M_script01_2_M015,"What's that suppose to mean, me above all?  Look at you, you're shaking.",angry
Ses05M_script01_2_M016,"What have I got to hide, Kate?  What the hell is the matter with you?",angry
Ses05M_script01_3_F000,You're the only one I know who loves his parents.,neutral
Ses05M_script01_3_F001,It's all right.  It's a good thing.  It's lovely here.  The air is sweet.,happy
Ses05M_script01_3_F003,"Well, your mother, first of all, pretty much told me to leave.",neutral
Ses05M_script01_3_F006,"I figured they would, your mother at least.",neutral
Ses05M_script01_3_F007,"Well, from her perspective, I mean, why else would I come here?",neutral
Ses05M_script01_3_F009,"Oh, Chris I've been ready for a long time.",happy
Ses05M_script01_3_F010,I almost got married two years ago.,sad
Ses05M_script01_3_F012,Everyday since.,happy
Ses05M_script01_3_F016,"Like Larry's brother.  Do it like you, Chris.  What's the matter?",sad
Ses05M_script01_3_F019,Even in your letters there was something ashamed.,sad
Ses05M_script01_3_F020,You have to tell me.,sad
Ses05M_script01_3_F021,It wouldn't work like this.,sad
Ses05M_script01_3_F022,"Yeah, sure.",neutral
Ses05M_script01_3_F023,How many?,sad
Ses05M_script01_3_F024,Do you still feel like that?,sad
Ses05M_script01_3_F025,"Because you can't feel like that anymore, Chris.  Because everything you have, you have a right to, me included.",sad
Ses05M_script01_3_F027,[LAUGHTER] What will I do with a fortune?,happy
Ses05M_script01_3_M003,Well-,neutral
Ses05M_script01_3_M013,You felt something that far back?,happy
Ses05M_script01_3_M019,Lets go for a ride.  I I- I want to be alone with you.,sad
Ses05M_script01_3_M020,"No, nothing like that.",sad
Ses05M_script01_3_M021,"Yeah, I suppose I have been.  But it's going for me.",sad
Ses05M_script01_3_M022,I don't I don't know where to start.,neutral
Ses05M_script01_3_M023,It's so mixed up with so many other things.,sad
Ses05M_script01_3_M025,I lost them.,sad
Ses05M_script01_3_M026,Just about all.,sad
Ses05M_script01_3_M027,"It- It takes time to toss something like that off,I mean, because they weren't just men.",sad
Ses05M_script01_3_M029,I know it's it's just a little thing but that's just the kind of guys I had.  They didn't die.  They killed themselves for each other.,sad
Ses05M_script01_3_M030,"I mean that exactly, anymore selfish -- just a little bit more selfish and they would have been here today. And it gave me an idea as I was watching them all go down.",sad
Ses05M_script01_3_M033,It was and then I went home.  And it was incredible.  It didn't have any meaning there.,sad
Ses05M_script01_3_M036,"I felt what you said, ashamed somehow because nobody had changed at all.",sad
Ses05M_script01_3_M039,And I guess that included you.,sad
Ses05M_script01_3_M040,"I want you now, Annie.",sad
Ses05M_script01_3_M042,Annie I am going to make you a fortune.,happy
Ses05M_script02_1_F000,Fine.,sad
Ses05M_script02_1_F001,What flashlight?,neutral
Ses05M_script02_1_F016,I'm just not.,sad
Ses05M_script02_2_F000,About what?,neutral
Ses05M_script02_2_F001,It's ridiculous.,neutral
Ses05M_script02_2_F005,"God damn it, Augie.  Seriously, you always ask me that.  Why do you ask me that?  I hate it.  It's so insulting.",angry
Ses05M_script02_2_F009,"Twice is every time we've tried, that's ever",angry
Ses05M_script02_2_F010,"No, we won't.  It's like waiting up for Santa Clause or something.  I feel like as though my whole life is going to be standing on the beach waiting with my eyes opened expectantly, my hands clasped neatly in front of me, waiting for fish to show up.  And the fish will not show up.",angry
Ses05M_script02_2_F012,I did want to see it.  I always want to see it.  I just- I keep thinking this will be the time and it never is.,sad
Ses05M_script02_2_F013,Do you remember the first time that we came to see the grunion?  It was about four years ago right after we got married.  We thought I was pregnant.  We had a bottle of champagne and no glasses.  You asked me to dance.  We took off our shoes.  And while we were dancing you said the most intimate things to me right in my ear so I could feel them as much as hear them.,sad
Ses05M_script02_2_F014,"And I remember thinking to myself, finally.  I am as happy as I am supposed to be.",sad
Ses05M_script02_2_F015,"Dancing barefoot in the sand, drinking champagne out of the bottle.",sad
Ses05M_script02_2_F016,I would rather not remember some things.  I'd rather not hope for something.,sad
Ses05M_script02_2_F017,No.,sad
Ses05M_script02_2_F018,No.,sad
Ses05M_script02_2_F019,No.,sad
Ses05M_script02_2_F022,No.,sad
Ses05M_script02_2_F023,I just want- I just want things to turn out the way they are supposed to.,sad
Ses05M_script02_2_F026,But this isn't at all what I wanted it to be.,sad
