id,speaker,start_time,end_time,text,emotion
Ses03M_script02_2_F014,F,114.1798,116.8908,"God, you don't understand anything.",fru
Ses03M_script02_2_M013,M,115.9112,118.2804,"No, of course not.",fru
Ses03M_script02_2_F015,F,117.5742,124.8187,"I do.  I always do.  I keep thinking, this time will be the time and it never is.",fru
Ses03M_script02_2_M014,M,125.4337,131.2202,"Well, we're going to see it.",neu
Ses03M_script02_2_F016,F,130.2406,135.8676,"No we won't.  I mean, God, this isn't about the fish Augie.",ang
Ses03M_script02_2_M015,M,134.569,144.5472,"What...I've been trying to, I've been trying to figure out the point where we went wrong and I can't seem to pinpoint that moment.",fru
Ses03M_script02_2_M016,M,144.6375,151.0075,"You were fine during the phone call with Marge, dinner was okay, doing the dishes was no problem.",xxx
Ses03M_script02_2_M017,M,151.0875,161.6104,"Let's see I took a shower, you were watching the news, you said hey, hey the Grunions are running tonight and I said great let's go, I feel lucky tonight.",neu
Ses03M_script02_2_M018,M,161.6788,168.217,"And then I'm putting the animals out in the yard, I'm pulling the car out of the garage, putting my jacket on.",fru
Ses03M_script02_2_F017,F,168.8321,173.7529,"Look, do you remember the first time we came here?",fru
Ses03M_script02_2_F018,F,173.8212,177.5573,We thought I was pregnant.,sad
Ses03M_script02_2_F019,F,177.6485,183.5488,We brought a bottle of champagne and we took off our shoes and danced barefoot in the sand...,xxx
Ses03M_script02_2_F020,F,183.6399,191.6817,Under the moon and you whispered so softly into my ear so I could feel your words.,xxx
Ses03M_script02_2_F021,F,192.0007,202.4573,"And I thought, this is it.  This is how happy I'm supposed to be.",xxx
Ses03M_script02_2_M019,M,202.4117,207.1274,Wait a minute.  I've got it.,neu
Ses03M_script02_2_F022,F,208.6993,216.0121,What?  Dancing barefoot in the sand?  Drinking out of a bottle of champagne?,xxx
Ses03M_script02_2_M020,M,215.3059,221.4113,It was in the car right?  Driving past the Knickerbocker Liquor Locker...,neu
Ses03M_script02_2_M021,M,221.4875,230.3075,And you said let's get some champagne and I said time's a wasting or something like that.,neu
Ses03M_script02_2_M022,M,230.4775,232.51,You want this to be like the other time right?  That's it right?,neu
Ses03M_script02_2_F023,F,232.3919,235.9685,I'd rather not remember something...,sad
Ses03M_script02_2_F024,F,236.2191,239.8641,Rather not hope for something.,sad
Ses03M_script02_2_M023,M,239.2946,245.3772,"Okay, right.  I got it.  Sure.  Of course.  Listen, do you want to dance?",xxx
Ses03M_script02_2_F025,F,244.6938,246.7669,No.,sad
Ses03M_script02_2_M024,M,246.4024,250.7125,Do you want me to get some champagne?,fru
Ses03M_script02_2_F026,F,249.9335,252.166,No.,fru
Ses03M_script02_2_M025,M,251.3687,253.9658,Take off our shoes?,fru
Ses03M_script02_2_F027,F,253.1456,254.8314,No.,fru
Ses03M_script02_2_M026,M,254.0569,258.3529,What?  Do you want me to breathe in your ear?,fru
Ses03M_script02_2_F028,F,257.7474,260.555,No.,fru
Ses03M_script02_2_M027,M,260.9368,276.895,Do you want to get married again? What? What?  Do you want a divorce? A vacation? What?  A carpet?  A poodle?  A basket of fruit?  What?  A suicide pact?  What the hell do you want Carla?,xxx
Ses03M_script02_2_F029,F,262.3575,266.6321,No...No...No...,fru
Ses03M_script02_2_F030,F,266.6777,268.8419,No...,fru
Ses03M_script02_2_F031,F,276.1319,280.5515,I want things to turn out the way that they're supposed to be.,ang
Ses03M_script02_2_M028,M,279.8909,283.0347,Welcome to the human race.,ang
Ses03M_script02_2_M029,M,283.103,293.0584,Do you think that this is what I had in mind?  That four years down the line that we'd get married and come to the beach and argue with each other over fish?  No.,ang
Ses03M_script02_2_M030,M,293.104,307.98,I was just like you.  I thought it was going to be all peaches and roses and everything great and the sand in our toes and the wind in our hair and the fish will always come and the bills will pay themselves and we'd have three big fat rosy kids...,ang
Ses03M_script02_2_M031,M,308.1,316.9332,...and you know?  Baby the jokes on us.  Because you know what you get?  Do you know what you get Carla?  You get this.,ang
Ses03M_script02_2_F032,F,316.2726,325.294,"This what...what's this?  This isn't anything. Alright.  Sure.  Standing on the beach, fighting and waiting.",fru
Ses03M_script02_2_M032,M,318.9835,321.2844,Yes it is.,ang
Ses03M_script02_2_M033,M,324.8155,326.7292,Right.,ang
Ses03M_script02_2_F033,F,326.5241,332.2422,Cause everything isn't anything like I thought it would be.,ang
Ses03M_script02_2_M034,M,331.331,334.452,No.  I know.  Me neither.,xxx
Ses03M_script02_2_F034,F,334.2698,345.6376,This is just this.  You know?  I mean it's a lot and everything but it isn't somewhere else.  Do you know what I'm trying to say?,sad
Ses03M_script02_2_M035,M,344.6125,347.4575,I'm trying to do the best I can.,fru
Ses03M_script02_2_F035,F,346.7539,352.472,I know you are Augie.  I know you wanted this evening to be nice.,sad
Ses03M_script02_2_F036,F,352.54,356.9827,I can't help thinking about being somewhere else.,sad
Ses03M_script02_2_M036,M,356.7321,360.3999,Maybe if you were with someone else too.,sad
Ses03M_script02_2_F037,F,359.2836,361.5618,I didn't say that.,sad
Ses03M_script02_2_M037,M,360.5366,365.3662,I know.  But I know I don't make you happy.,sad
Ses03M_script02_2_F038,F,364.6828,370.6743,"Augie, whatever I'm doing I'd rather be doing with you.",sad
Ses03M_script02_2_M038,M,369.6719,372.1323,Yeah?,xxx
Ses03M_script02_2_F039,F,371.1982,374.5471,Yeah.  Don't you know that?,xxx
Ses03M_script02_2_F040,F,374.6154,384.7303,If anybody wants to be with anybody else it's probably you.  Probably somebody who enjoys herself a little more and is not so hard.,sad
Ses03M_script02_2_M039,M,384.2064,390.9041,"Actually, now that you mention it, no I don't.",xxx
Ses03M_script02_2_F041,F,391.1774,399.6521,"Well, I guess this is the wrong spot for the right people.",sad
Ses03M_script02_2_M040,M,401.0873,404.5045,It seemed like a good spot to me.,xxx
Ses03M_script02_2_M041,M,404.6184,407.845,I mean look at the view of the moon we got from here.,hap
Ses03M_script02_2_F042,F,407.0332,411.4072,Yeah.  I noticed that.  It's real pretty on the water.,hap
Ses03M_script02_2_F043,F,411.5211,415.4167,Big old white moon.,xxx
Ses03M_script02_2_M042,M,416.2368,420.2919,"Hey, look what we got here.",hap
Ses03M_script02_2_F044,F,419.6312,422.8025,Oh you brought refreshments.,hap
Ses03M_script02_2_M043,M,421.9549,424.4075,It's not champagne.,xxx
Ses03M_script02_2_F045,F,423.6635,427.0352,Well at least we won't need glasses.,xxx
Ses03M_script02_2_M044,M,428.3109,432.9811,Are you still cold?  Do you want to go home?,xxx
Ses03M_script02_2_F046,F,432.5027,438.0385,No I'm beginning to think you might be right.,hap
Ses03M_script02_2_F047,F,438.6992,443.506,I think this may be the place for us after all.,hap
Ses03M_script02_2_F048,F,444.3034,447.0144,I am sorry Augie.,hap
Ses03M_script02_2_M045,M,445.1235,451.2517,Shh.  If we're very quiet the fish might come.,hap
Ses03M_script02_2_F049,F,450.0443,454.8511,Or not.,hap
Ses03M_script02_2_M046,M,454.4866,457.2204,Or not.,hap
Ses03M_script03_1_M000,M,12.3161,14.7672,Good God.,xxx
Ses03M_script03_1_F000,F,14.18,15.775,Do you think it's them?,xxx
Ses03M_script03_1_M001,M,15.46,16.82,I wonder.,xxx
Ses03M_script03_1_F001,F,16.5,20.235,And nobody knows we're here except for Freda and she wouldn't ring up.,xxx
Ses03M_script03_1_M002,M,19.87,21.7625,Well it must be them then.,xxx
Ses03M_script03_1_F002,F,21.4,23.8275,What are you going to do?,xxx
Ses03M_script03_1_M003,M,23.59,27.08,We're fine right?  Aren't we?  Whatever happens darling.,xxx
Ses03M_script03_1_F003,F,26.71,28.86,Now and always sweet.,exc
Ses03M_script03_1_M004,M,28.43,30.1525,I don't care then.,exc
Ses03M_script03_1_F004,F,29.84,32.905,"I mean, it was, it's bound to come out sooner or later.",exc
Ses03M_script03_1_M005,M,32.56,36.46,Hello?  Hello?  What?,xxx
Ses03M_script03_1_F005,F,38.0,42.6425,That sent shivers up my spine.,exc
Ses03M_script03_1_M006,M,36.48,38.33,"No, wrong number.",exc
Ses03M_script03_1_M007,M,42.3963,46.5675,What are we to do if they suddenly walk in on us?,xxx
Ses03M_script03_1_F006,F,46.22,48.01,Behave exquisitely.,exc
Ses03M_script03_1_M008,M,47.57,49.86,With the most perfect poise?,xxx
Ses03M_script03_1_F007,F,49.47,53.52,Certainly.  And I shall probably do a court courtesy.,xxx
Ses03M_script03_1_M009,M,53.01,58.535,um- Things that should matter dreadfully don't seem to matter at all when one's happy do they?,xxx
Ses03M_script03_1_F008,F,58.09,61.23,What is so horrible is that one cannot stay happy.,xxx
Ses03M_script03_1_M010,M,60.75,64.31,"Oh, darling.  Don't say that.",xxx
Ses03M_script03_1_F009,F,62.72,66.48,"It's true.  I mean, the whole business it's a very poor joke.",xxx
Ses03M_script03_1_M011,M,66.2,69.695,"You mean that, that sacred and beautiful thing love?",xxx
Ses03M_script03_1_F010,F,69.3,71.8175,Yes.  I mean just that.,xxx
Ses03M_script03_1_M012,M,71.64,79.9448,What does that all mean?  That's what I asked myself on my quest for ultimate truth.  What does it all mean?,xxx
Ses03M_script03_1_F011,F,79.1602,82.2426,Don't laugh at me.  I'm serious.,xxx
Ses03M_script03_1_M013,M,80.12,85.16,"[LAUGHTER] Oh, darling.  You mustn't be serious, that's just what they want.",xxx
Ses03M_script03_1_F012,F,84.78,86.18,Who's they?,xxx
Ses03M_script03_1_M014,M,85.78,92.06,All the futile moralists who try to make life unbearable.  Laugh at them.  Be flippant.,xxx
Ses03M_script03_1_M015,M,92.1,98.93,Laugh at all their sacred shibboleths.  Flippancy brings the acid in their damn sweetness and light.,xxx
Ses03M_script03_1_F013,F,98.69,103.275,So if I'm to laugh at everything then I must laugh at us too.,xxx
Ses03M_script03_1_M016,M,103.0,106.73,"Oh, certainly, you must.  We're figures of fun alright.",xxx
Ses03M_script03_1_F014,F,106.55,111.13,How long will it last?  This ludicrous overbearing love of ours?,xxx
Ses03M_script03_1_M017,M,111.12,113.2375,Who knows?,xxx
Ses03M_script03_1_F015,F,112.99,115.52,Shall we always want to bicker and fight?,xxx
Ses03M_script03_1_M018,M,115.13,119.44,No.  That fire will fade along with our passion.,xxx
Ses03M_script03_1_F016,F,118.72,121.6175,"Well, dear, shall we want that?",xxx
Ses03M_script03_1_M019,M,121.02,126.29,"Well, it depends on how well we've played.",xxx
Ses03M_script03_1_F017,F,126.32,131.1025,"What happens if one of us dies?  I mean, does the other one still laugh?",xxx
Ses03M_script03_1_M020,M,130.555,134.785,"Of course, yes, yes, with all his might.",xxx
Ses03M_script03_1_F018,F,134.01,135.97,That's serious enough.,sad
Ses03M_script03_1_M021,M,135.51,142.19,"No.  No it isn't.  That's very laughable, a cunning little mystery all done with mirrors.",xxx
Ses03M_script03_1_F019,F,141.63,144.97,Darling I believe you're talking nonsense.,xxx
Ses03M_script03_1_M022,M,144.64,148.7092,"Oh, and who isn't talking nonsense?",xxx
Ses03M_script03_1_M023,M,148.78,161.46,Let's be superficial and pity the poor philosophers hmmm?  Let's blow trumpets and squeakers and party as much as we can like quite idiotic school children.,xxx
Ses03M_script03_1_M024,M,161.49,169.175,Let's savor the delight of the moment.  Come kiss me darling before worms pop in and out of your eye sockets.,xxx
Ses03M_script03_1_F020,F,168.5425,171.7825,"Elliot, worms don't pop.",xxx
Ses03M_script03_1_M025,M,171.95,178.3675,"I don't care what you do, you see?  As long, no I don't care what you do, see?",xxx
Ses03M_script03_1_M026,M,178.39,188.98,You can put green paint all over your body and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word as long as you love me best.,xxx
Ses03M_script03_1_F021,F,188.31,192.81,Thank you dear.  The same applies to you...,xxx
Ses03M_script03_1_F022,F,192.84,198.53,...only if you ever so much as look at another woman I'll kill you.,xxx
Ses03M_script03_1_M027,M,199.17,202.26,Remember that awful scene we had in Venice?,xxx
Ses03M_script03_1_F023,F,201.74,204.2075,Which particular one?,xxx
Ses03M_script03_1_M028,M,203.6175,209.07,The one when you bought a little painted wooden snake in the Piazza and put it in my bed.,xxx
Ses03M_script03_1_F024,F,208.68,214.3925,"Charles, that was his name, Charles.  Oh, God he was so wiggled so beautifully.",xxx
Ses03M_script03_1_M029,M,214.08,215.43,Horrible little thing.,xxx
Ses03M_script03_1_F025,F,216.25,223.1175,Yeah.  I know you did.  You threw it out the window and into the Grand Canal.  I don't think I'll ever forgive you for that.,xxx
Ses03M_script03_1_M030,M,215.46,216.65,I hated it.,xxx
Ses03M_script03_1_M031,M,222.93,225.67,How long did that rile last?,xxx
Ses03M_script03_1_F026,F,225.23,228.51,It went on intermittently for days.,xxx
Ses03M_script03_1_M032,M,228.0275,231.48,"Oh, the worst one was in Cannes when you-",xxx
Ses03M_script03_1_F027,F,234.26,238.1252,I burnt a hole in my comb too and all the towels in the bathroom.,xxx
Ses03M_script03_1_M033,M,231.53,234.5,you're curling iron burnt a hole in my dressing gown.,xxx
Ses03M_script03_1_M034,M,237.5125,240.03,That was a rouser wasn't it?,xxx
Ses03M_script03_1_F028,F,238.5875,244.07,[LAUGHTER] Yeah.  That was the first time you ever hit me.,xxx
Ses03M_script03_1_M035,M,243.56,245.81,I didn't hit you very hard.,neu
Ses03M_script03_1_F029,F,245.2,250.5,"The manager came in and saw us rolling on the floor, scratching and biting like panthers.",xxx
Ses03M_script03_1_M036,M,250.28,255.1061,I will never forget his face. Ooh-rah [LAUGHTER].,xxx
Ses03M_script03_1_F030,F,254.59,258.7875,"How ridiculous.  How utterly, utterly ridiculous.",xxx
Ses03M_script03_1_M037,M,258.73,260.98,We were very much younger then.,xxx
Ses03M_script03_1_F031,F,260.57,262.905,And much sillier too.,xxx
Ses03M_script03_1_M038,M,262.9675,268.18,The real cause of that rile was Peter Burden.,xxx
Ses03M_script03_2_M000,M,8.0977,13.9804,Yes.  The real cause of that rile was Peter Burden.,neu
Ses03M_script03_2_F000,F,13.4546,16.7831,"Oh, come on, you knew there was nothing in that.",neu
Ses03M_script03_2_M001,M,16.1538,19.1187,I knew nothing of the sort.  You took presents from him.,xxx
Ses03M_script03_2_F001,F,18.6039,21.6976,Presents?  A trivial little broach.,ang
Ses03M_script03_2_M002,M,20.701,27.719,Mmm Hmm.  I remember it well.  Bristling with diamonds in the worst possible taste.,xxx
Ses03M_script03_2_F002,F,26.7431,30.845,Not at all.  It was very pretty.  I still have it and I wear it often.,xxx
Ses03M_script03_2_M003,M,30.2521,33.8442,You went out of your way to torture me over Peter Burden.,ang
Ses03M_script03_2_F003,F,33.3721,37.7493,No I didn't.  You made up the whole thing in your jealous imagination.,neu
Ses03M_script03_2_M004,M,36.6927,39.7718,You must admit he was in love with you.,ang
Ses03M_script03_2_F004,F,39.2436,42.5038,Just a little perhaps but nothing serious.,neu
Ses03M_script03_2_M005,M,42.1416,46.0325,You let him kiss you. You said so.  What of it?,ang
Ses03M_script03_2_F005,F,43.3641,44.9641,Well what of it?,xxx
Ses03M_script03_2_F006,F,45.281,49.7035,"Well it didn't harm him, in fact, it pleasured him a lot and it didn't hurt me.",neu
Ses03M_script03_2_M006,M,48.9035,51.5575,And what about me?,ang
Ses03M_script03_2_F007,F,50.8657,56.1425,"Well, if you hadn't been so suspicious and nosey you would've never known anything.",xxx
